,version,month,sentiment_score,month_name
4521,27,9,0.433333333,September
4517,27,9,0.566666667,September
4516,27,9,0,September
4513,27,9,1,September
4510,27,9,0.35,September
4509,27,9,0.51,September
4520,27,9,1,September
5133,27,9,0.010833333,September
4445,27,9,0.9,September
5448,27,9,0.8,September
4442,27,9,0.671666667,September
4449,27,9,0.325,September
4437,27,9,0.2,September
5449,27,9,0.291666667,September
4438,27,9,0,September
4450,27,9,0.7,September
4454,27,9,0.666666667,September
4479,27,9,0.5,September
4475,27,9,0.7,September
4473,27,9,0.35,September
4472,27,9,0.6,September
4481,27,9,0.0625,September
4456,27,9,0.5,September
4470,27,9,-0.1,September
4466,27,9,0.8,September
4460,27,9,0.4,September
4464,27,9,0.6,September
4463,27,9,0.6,September
4469,27,9,0.35,September
4468,27,9,0.416666667,September
4539,27,9,0.316666667,September
9214,27,9,0.5,September
4612,27,9,0.3,September
4640,27,9,0.6,September
4615,27,9,1,September
4603,27,9,0.411666667,September
4602,27,9,0,September
4607,27,9,0.716666667,September
4457,27,9,0.55,September
4604,27,9,0.20625,September
4616,27,9,0.5,September
4636,27,9,0.7,September
4632,27,9,0.2,September
4631,27,9,0.91,September
5416,27,9,0.575,September
4626,27,9,0.616666667,September
4635,27,9,-0.177777778,September
4634,27,9,0.3,September
9205,27,9,-0.91,September
4538,27,9,0.5,September
4594,27,9,0.91,September
4592,27,9,0.75,September
4563,27,9,0.2,September
4550,27,9,0.6,September
4621,27,9,0.645,September
4562,27,9,0,September
4558,27,9,0,September
4557,27,9,0.95,September
4554,27,9,0.285714286,September
4565,27,9,1,September
4553,27,9,0,September
4561,27,9,-0.008333333,September
4622,27,9,0.2,September
4623,27,9,1,September
4545,27,9,-0.2,September
8852,27,9,0.7,September
4540,27,9,0.6,September
4552,27,9,0.45,September
4566,27,9,0.325,September
4548,27,9,0.5,September
4567,27,9,0.35,September
4587,27,9,1,September
4584,27,9,0.59375,September
4583,27,9,0.2,September
4589,27,9,0.55,September
2325,27,9,0.133333333,September
4582,27,9,0.35,September
4580,27,9,0,September
4577,27,9,0.595,September
4574,27,9,0.532,September
4572,27,9,0,September
2380,27,9,0.195,September
4578,27,9,0.2,September
2354,27,9,0.216666667,September
2353,27,9,0,September
10720,27,9,-0.8,September
6239,27,9,0.65,September
2348,27,9,0.257142857,September
9971,27,9,0.8,September
9973,27,9,0.5,September
2379,27,9,0.91,September
2355,27,9,0.557142857,September
2339,27,9,0,September
2338,27,9,0.525,September
2334,27,9,0.275,September
2333,27,9,0.566666667,September
2332,27,9,0.044444444,September
2344,27,9,0.75,September
2331,27,9,0.35,September
2383,27,9,-0.076923077,September
10692,27,9,0.422222222,September
2343,27,9,0.34,September
4581,27,9,0.4,September
2282,27,9,0.75,September
2375,27,9,-0.119047619,September
2372,27,9,0.15,September
2371,27,9,-0.5,September
2370,27,9,0.2,September
2369,27,9,0,September
2364,27,9,-0.44,September
2374,27,9,0.166666667,September
2329,27,9,0.18,September
2328,27,9,-0.3,September
2288,27,9,0.248214286,September
2287,27,9,0.475,September
4579,27,9,0.39,September
2281,27,9,0,September
2276,27,9,0.272222222,September
10786,27,9,-0.2,September
2283,27,9,0.1,September
5341,27,9,0.455,September
2292,27,9,0.536666667,September
2318,27,9,0.245454545,September
2316,27,9,0.083333333,September
2314,27,9,0.4,September
2308,27,9,0.17,September
2387,27,9,0.5,September
2304,27,9,0.55,September
6243,27,9,0.433333333,September
2298,27,9,0.35,September
2295,27,9,0.5,September
2385,27,9,0.226666667,September
11110,27,9,0,September
2319,27,9,-0.016666667,September
2321,27,9,0.55,September
2386,27,9,1,September
2456,27,9,0.6,September
2454,27,9,-0.955,September
2451,27,9,0.142857143,September
10620,27,9,0,September
2449,27,9,0.55,September
2447,27,9,0.316666667,September
10623,27,9,0,September
2443,27,9,0.5,September
2450,27,9,0.35,September
2439,27,9,0.554444444,September
2446,27,9,0.5,September
2462,27,9,0.5,September
2264,27,9,0.233333333,September
2485,27,9,0,September
10584,27,9,0,September
2482,27,9,1,September
2481,27,9,0.423232323,September
2486,27,9,0.4,September
10591,27,9,0.2,September
2475,27,9,0.955,September
2474,27,9,0.155,September
2471,27,9,0.544444444,September
8201,27,9,1,September
2469,27,9,0.5,September
2477,27,9,-0.3,September
11111,27,9,0,September
2463,27,9,0.35,September
8200,27,9,0,September
2437,27,9,0.287777778,September
10633,27,9,0,September
2408,27,9,-0.35,September
2406,27,9,-0.07,September
10666,27,9,1,September
2409,27,9,-0.066666667,September
2398,27,9,0.8,September
2397,27,9,0.181481481,September
2461,27,9,0.566666667,September
2402,27,9,0.2,September
2458,27,9,0.2,September
2410,27,9,0,September
2413,27,9,0.316666667,September
2435,27,9,0.523181818,September
2029,27,9,-0.155555556,September
2432,27,9,0.3,September
2399,27,9,0.7,September
2429,27,9,0.5,September
2428,27,9,0.955,September
2426,27,9,0,September
2425,27,9,1,September
2424,27,9,0.478571429,September
2433,27,9,0.15,September
6776,27,9,0.25,September
1887,27,9,0.51,September
6792,27,9,0.9,September
6235,27,9,0.91,September
2423,27,9,0.516666667,September
2416,27,9,1,September
2414,27,9,0.5,September
6258,27,9,0,September
2260,27,9,0.6,September
1907,27,9,0.4,September
1899,27,9,0.272222222,September
1898,27,9,0,September
2420,27,9,0.7,September
2421,27,9,0.55,September
11112,27,9,0,September
2087,27,9,0.392857143,September
6797,27,9,0,September
1880,27,9,-0.02,September
11070,27,9,0,September
11057,27,9,0.416666667,September
2035,27,9,0.35,September
11066,27,9,0,September
6672,27,9,0.566666667,September
6687,27,9,0,September
6696,27,9,0.25,September
6700,27,9,0,September
11035,27,9,0,September
2393,27,9,0.6,September
6682,27,9,1,September
1883,27,9,0.38,September
2084,27,9,0.1,September
11004,27,9,0.5,September
11023,27,9,1,September
6670,27,9,1,September
11105,27,9,1,September
6803,27,9,0.25,September
11108,27,9,0,September
2036,27,9,0,September
2391,27,9,0.8,September
11073,27,9,0,September
11113,27,9,0.6,September
11118,27,9,1,September
11119,27,9,0.6,September
11121,27,9,0.7,September
11122,27,9,0,September
11123,27,9,0.7,September
11081,27,9,1,September
11127,27,9,1,September
11117,27,9,0.1,September
11102,27,9,0,September
11101,27,9,0,September
6798,27,9,1,September
11078,27,9,0,September
11103,27,9,0.35,September
11114,27,9,-0.2,September
11080,27,9,0.7,September
11086,27,9,0,September
11089,27,9,0.8,September
11091,27,9,0.6,September
6347,27,9,0.5,September
11095,27,9,0.52,September
11099,27,9,0.4,September
11074,27,9,0,September
11096,27,9,1,September
10840,27,9,0,September
2219,27,9,-0.077777778,September
10804,27,9,0,September
2217,27,9,-0.155555556,September
2214,27,9,0.2,September
6311,27,9,0.766666667,September
6302,27,9,0.35,September
10855,27,9,0.8,September
10844,27,9,0.8,September
10856,27,9,0.7,September
6314,27,9,0,September
6316,27,9,0.7,September
10866,27,9,0,September
2208,27,9,0.25,September
2224,27,9,0.258333333,September
6300,27,9,0.275,September
6266,27,9,0,September
10806,27,9,0.7,September
2256,27,9,0.308333333,September
2252,27,9,0.2,September
2246,27,9,0.5625,September
2242,27,9,0,September
10822,27,9,0,September
6293,27,9,1,September
2232,27,9,0.1,September
2231,27,9,0.38,September
6299,27,9,0.464285714,September
10833,27,9,1,September
2236,27,9,0.3,September
11084,27,9,0,September
2228,27,9,0,September
6658,27,9,0.4,September
6653,27,9,0.6,September
6655,27,9,1,September
10875,27,9,1,September
6351,27,9,0,September
6659,27,9,0.2,September
6352,27,9,0.8,September
6363,27,9,0.9,September
10884,27,9,0.5,September
10886,27,9,0,September
10887,27,9,0,September
6366,27,9,0.6,September
6657,27,9,1,September
6369,27,9,0.52,September
6374,27,9,0.26,September
6379,27,9,0,September
6381,27,9,0.136363636,September
10898,27,9,0.4,September
6382,27,9,1,September
10902,27,9,0,September
2490,27,9,0.508666667,September
3204,27,9,0.7,September
3200,27,9,0.0375,September
3196,27,9,0.533333333,September
8367,27,9,0.78,September
8365,27,9,0.7,September
8363,27,9,0,September
3211,27,9,-0.3125,September
8361,27,9,0,September
3175,27,9,0.616666667,September
6069,27,9,0.833333333,September
2324,27,9,0.5,September
3195,27,9,-0.1,September
3168,27,9,0.35,September
3170,27,9,0.35,September
3217,27,9,0.5,September
6012,27,9,0.445,September
3265,27,9,-0.39,September
3249,27,9,0.4,September
3270,27,9,0.25,September
3266,27,9,0.433333333,September
2418,27,9,0.175,September
3241,27,9,0.45,September
6039,27,9,0.5,September
6040,27,9,1,September
6042,27,9,0.65,September
3230,27,9,0.5,September
3222,27,9,0.25,September
8336,27,9,0.75,September
3071,27,9,0.4,September
3069,27,9,0.433333333,September
8334,27,9,0.2,September
8333,27,9,0.5,September
3234,27,9,0.277777778,September
3054,27,9,0.35,September
3052,27,9,-0.285714286,September
8329,27,9,0.6,September
3036,27,9,0.129166667,September
8326,27,9,1,September
3031,27,9,0.1,September
3030,27,9,0.066666667,September
3050,27,9,0.8,September
3154,27,9,0.6625,September
8350,27,9,0.78,September
6077,27,9,0,September
6080,27,9,0.333333333,September
6083,27,9,-0.3,September
3130,27,9,0.5,September
8345,27,9,0.2,September
3080,27,9,0.35,September
8344,27,9,0.5,September
3108,27,9,0.0375,September
6090,27,9,0.272222222,September
3101,27,9,0.4,September
3100,27,9,0.6,September
8339,27,9,0.91,September
3096,27,9,0.7,September
3487,27,9,-0.3,September
3092,27,9,0.375,September
3027,27,9,0.233333333,September
8517,27,9,0,September
3492,27,9,0.6,September
10025,27,9,0.7,September
3159,27,9,0.5,September
3043,27,9,0.266666667,September
3124,27,9,0,September
3483,27,9,0.35,September
3471,27,9,0.8,September
3470,27,9,0,September
8508,27,9,0.78,September
3466,27,9,0,September
10016,27,9,0.7,September
9976,27,9,0,September
3462,27,9,0,September
3560,27,9,0.258333333,September
3559,27,9,-0.308333333,September
3546,27,9,0.566666667,September
8403,27,9,0.7,September
3525,27,9,0.5,September
8524,27,9,1,September
3520,27,9,0.6,September
8490,27,9,0.8,September
8485,27,9,0.8,September
3536,27,9,0.3,September
3346,27,9,0.5,September
3339,27,9,0.05,September
3320,27,9,0.55,September
3313,27,9,0.2,September
8402,27,9,-0.05,September
3309,27,9,0,September
3301,27,9,0.55,September
3299,27,9,-0.91,September
3294,27,9,0.4,September
6006,27,9,0.5,September
3316,27,9,-0.2,September
3337,27,9,0.4,September
3338,27,9,1,September
8468,27,9,0.2,September
8459,27,9,0.6,September
8452,27,9,0.7,September
3397,27,9,1,September
8445,27,9,0.91,September
8477,27,9,0.91,September
8428,27,9,0.78,September
8424,27,9,0.8,September
8419,27,9,1,September
8418,27,9,0.8,September
8413,27,9,0.8,September
8430,27,9,0,September
9979,27,9,0,September
8425,27,9,0.5,September
8478,27,9,0.91,September
8486,27,9,0.5,September
2739,27,9,0.3,September
8231,27,9,0.6,September
8230,27,9,0.5,September
2728,27,9,0,September
6204,27,9,0.55,September
9972,27,9,0.5,September
2718,27,9,0.1,September
2715,27,9,-0.005,September
8223,27,9,1,September
2709,27,9,0.561111111,September
6211,27,9,0.8,September
2992,27,9,0.7,September
2783,27,9,-0.558333333,September
8243,27,9,0.8,September
2780,27,9,0.8,September
2779,27,9,-0.071428571,September
6197,27,9,0.78,September
2777,27,9,0.5,September
2774,27,9,0.1,September
2773,27,9,0,September
2763,27,9,0.391666667,September
2761,27,9,0.616666667,September
2759,27,9,0.433333333,September
2496,27,9,0.1,September
8227,27,9,0.5,September
2701,27,9,0.5,September
10519,27,9,0.2,September
2510,27,9,0.05,September
2509,27,9,0.677777778,September
10556,27,9,0.5,September
8239,27,9,0,September
2506,27,9,-0.3,September
2504,27,9,0.6,September
2501,27,9,0.316666667,September
8205,27,9,0.5,September
2499,27,9,0.5,September
2507,27,9,-0.5,September
2497,27,9,0.25,September
2505,27,9,0.35,September
8235,27,9,0,September
10571,27,9,0,September
2533,27,9,-0.073214286,September
2493,27,9,0.125,September
2498,27,9,0.1375,September
8206,27,9,0.91,September
2516,27,9,0.91,September
2538,27,9,0.225,September
2494,27,9,0.566666667,September
6214,27,9,0,September
2548,27,9,0,September
2545,27,9,0.716666667,September
2541,27,9,0.78,September
2551,27,9,0.5,September
2550,27,9,0.568181818,September
2537,27,9,0.616666667,September
10540,27,9,0,September
6224,27,9,0,September
2553,27,9,-0.166666667,September
2535,27,9,0.5,September
2792,27,9,0.35,September
2942,27,9,0.239285714,September
2495,27,9,0.26,September
2957,27,9,0.711111111,September
2323,27,9,0.516666667,September
8300,27,9,0.91,September
2915,27,9,0.616666667,September
6169,27,9,0.6,September
2930,27,9,0.433333333,September
3009,27,9,0.6,September
3008,27,9,0.6,September
6110,27,9,0.4,September
8319,27,9,0.8,September
2933,27,9,-0.1,September
6175,27,9,0.55,September
2998,27,9,1,September
2990,27,9,0.45,September
2982,27,9,-0.3,September
8311,27,9,0.7,September
8310,27,9,0,September
2968,27,9,0.509272727,September
8309,27,9,0.5,September
6132,27,9,0.4,September
2904,27,9,0.25,September
6166,27,9,0.45,September
6117,27,9,0.8,September
2939,27,9,0.4,September
2827,27,9,0.433333333,September
6165,27,9,0,September
2811,27,9,0.4,September
2899,27,9,0.233333333,September
8261,27,9,0,September
8249,27,9,0.5,September
2815,27,9,0.75,September
2839,27,9,1,September
2840,27,9,0.136363636,September
2960,27,9,0.277777778,September
8254,27,9,0.6,September
2889,27,9,0.6,September
2826,27,9,0.295,September
6143,27,9,0.416666667,September
2897,27,9,0.244444444,September
6152,27,9,0.09375,September
6148,27,9,0.5,September
2934,27,9,0,September
7363,27,10,0.2,October
7253,27,10,-0.05,October
7540,27,10,1,October
7155,27,10,0.91,October
7719,27,10,0.7,October
7152,27,10,0.455,October
7167,27,10,0,October
7501,27,10,0.6,October
7454,27,10,0.91,October
7730,27,10,0.6,October
7732,27,10,0.8,October
7739,27,10,0.45,October
7744,27,10,1,October
7474,27,10,0.2,October
7456,27,10,-0.013333333,October
7451,27,10,0.91,October
7448,27,10,0.55,October
7432,27,10,1,October
7153,27,10,0.7,October
7495,27,10,0.39,October
7154,27,10,-0.3,October
7780,27,10,0.295,October
11720,27,10,0.6,October
7247,27,10,0.3,October
7696,27,10,0.8,October
7248,27,10,1,October
7658,27,10,0,October
7657,27,10,0.78,October
7646,27,10,0.8,October
7373,27,10,1,October
7638,27,10,0,October
7604,27,10,0,October
541,27,10,0,October
7599,27,10,1,October
7687,27,10,0.6,October
7595,27,10,0.516666667,October
7593,27,10,-0.3,October
7571,27,10,0.568181818,October
7568,27,10,0.35,October
7689,27,10,0.39,October
7558,27,10,0,October
7613,27,10,0.433333333,October
7250,27,10,0.2,October
7415,27,10,0.6,October
7245,27,10,0.433333333,October
7524,27,10,0.39,October
7882,27,10,1,October
7856,27,10,0.625,October
7205,27,10,0.65,October
7273,27,10,-0.125,October
7264,27,10,0.35,October
7200,27,10,0.5,October
7194,27,10,0.7,October
7193,27,10,0.4,October
7871,27,10,0.78,October
7808,27,10,0,October
7191,27,10,0.7,October
7875,27,10,0,October
7877,27,10,0.8,October
7258,27,10,0.7,October
7180,27,10,0.5,October
7518,27,10,0.05,October
7179,27,10,0.4,October
7703,27,10,0,October
7852,27,10,1,October
7801,27,10,0,October
7874,27,10,1,October
7800,27,10,1,October
7851,27,10,0.6,October
7845,27,10,1,October
7337,27,10,0.112121212,October
7335,27,10,0.25,October
7820,27,10,0,October
7228,27,10,0,October
7325,27,10,1,October
7310,27,10,0,October
7225,27,10,0.35,October
7223,27,10,0.75,October
7306,27,10,0.78,October
7834,27,10,0.4775,October
7837,27,10,0,October
7220,27,10,0.6,October
7217,27,10,0.6,October
7299,27,10,1,October
7850,27,10,0,October
7841,27,10,0.4,October
9165,27,10,0.75,October
11619,27,10,0.7,October
11618,27,10,1,October
7222,27,10,1,October
7349,27,10,0,October
7172,27,10,0.5,October
7367,27,10,-1,October
11601,27,10,0.8,October
11616,27,10,0.2,October
11612,27,10,0.39,October
11610,27,10,0.8,October
11609,27,10,0.8,October
11608,27,10,0.7,October
11607,27,10,0.7,October
11606,27,10,0.7,October
